year,team,name,salary,playerID,release_speed
2020,new-york-yankees,Mike Tauchman,223370,643565,#N/A
2020,new-york-yankees,Tyler Wade,215852,642180,#N/A
2020,new-york-yankees,Jonathan Loaisiga,215046,642528,92.02
2020,new-york-yankees,Kyle Higashioka,214519,543309,#N/A
2020,new-york-yankees,Clint Frazier,165801,640449,#N/A
2020,new-york-yankees,Nick Nelson,165095,656793,#N/A
2021,new-york-yankees,Gerrit Cole,36000000,543037,92.43
2021,new-york-yankees,Giancarlo Stanton,29000000,519317,#N/A
2021,new-york-yankees,LeMahieu,15000000,0,#N/A
2021,new-york-yankees,Aroldis Chapman,14838710,547973,94.22
2021,new-york-yankees,Aaron Judge,10175000,592450,#N/A
2021,new-york-yankees,Gary Sanchez,6350000,596142,#N/A
2021,new-york-yankees,Luke Voit,4700000,572228,#N/A
2021,new-york-yankees,Giovanny Urshela,4650000,0,#N/A
2021,new-york-yankees,Gleyber Torres,4000000,650402,#N/A
2021,new-york-yankees,Justin Wilson,2850000,458677,92.14
2021,new-york-yankees,Brett Gardner,2850000,458731,#N/A
2021,new-york-yankees,Jameson Taillon,2250000,592791,90.48
2021,new-york-yankees,Chad Green,2150000,643338,94.41
2021,new-york-yankees,Jordan Montgomery,2130000,656756,86.69
2021,new-york-yankees,Luis Cessa,1050000,570666,88.99
2021,new-york-yankees,Wandy Peralta,790707,593974,90.35
2021,new-york-yankees,Lucas Luetge,600000,476595,#N/A
2021,new-york-yankees,Kyle Higashioka,594000,543309,#N/A
2021,new-york-yankees,Domingo German,583100,593334,88.02
2021,new-york-yankees,Rougned Odor,570500,596059,#N/A
2021,new-york-yankees,Tyler Wade,534930,642180,#N/A
2021,new-york-yankees,Nestor Cortes,386442,641482,85.63
2021,new-york-yankees,Nick Nelson,380316,656793,#N/A
2021,new-york-yankees,Brooks Kriske,315901,621139,#N/A
2021,new-york-yankees,Albert Abreu,300566,656061,#N/A
2021,new-york-yankees,Tim Locastro,297698,641796,#N/A
2019,oakland-athletics,Khris Davis,16500000,501981,#N/A
2019,oakland-athletics,Stephen Piscotty,7333333,572039,#N/A
2019,oakland-athletics,Joakim Soria,6500000,465657,88.44
2019,oakland-athletics,Blake Treinen,6400000,595014,94.89
2019,oakland-athletics,Michael Fiers,6000000,0,#N/A
2019,oakland-athletics,Marcus Semien,5900000,543760,#N/A
2019,oakland-athletics,Yusmeiro Petit,5500000,433589,85.06
2019,oakland-athletics,Jurickson Profar,3600000,595777,#N/A
2019,oakland-athletics,Sean Manaea,3150000,640455,86.22
2019,oakland-athletics,Liam Hendriks,2150000,521230,93.77
2019,oakland-athletics,Mark Canha,2050000,592192,#N/A
2019,oakland-athletics,Robbie Grossman,2000000,543257,#N/A
2019,oakland-athletics,Brett Anderson,1500000,474463,86.89
2019,oakland-athletics,Ryan Buchter,1400000,488748,88.70
2019,oakland-athletics,Tanner Roark,1179543,543699,87.90
2019,oakland-athletics,Josh Phegley,1075000,572033,#N/A
2019,oakland-athletics,Jake Diekman,786305,518617,90.77
2019,oakland-athletics,Matt Chapman,580000,656305,#N/A
2019,oakland-athletics,Matt Olson,575000,621566,#N/A
2019,oakland-athletics,Chad Pinder,565000,640461,#N/A
2019,oakland-athletics,Chris Bassitt,558992,605135,89.06
2019,oakland-athletics,Ramon Laureano,557500,657656,#N/A
2019,oakland-athletics,Lou Trivino,557500,642152,93.30
2019,oakland-athletics,Frankie Montas,319120,593423,92.71
2019,oakland-athletics,Daniel Mengden,247672,596043,86.72
2019,oakland-athletics,Wendelken,245754,0,#N/A
2020,oakland-athletics,Khris Davis,6203704,501981,#N/A
2020,oakland-athletics,Marcus Semien,4814815,543760,#N/A
2020,oakland-athletics,Joakim Soria,3148148,465657,88.44
2020,oakland-athletics,Michael Fiers,3000000,0,#N/A
2020,oakland-athletics,Stephen Piscotty,2925926,572039,#N/A
2020,oakland-athletics,Yusmeiro Petit,2037037,433589,85.06
2020,oakland-athletics,Liam Hendriks,1962963,521230,93.77
2020,oakland-athletics,Mark Canha,1777778,592192,#N/A
2020,oakland-athletics,Sean Manaea,1388889,640455,86.22
2020,oakland-athletics,Robbie Grossman,1379630,543257,#N/A
2020,oakland-athletics,Jake Diekman,1018519,518617,90.77
2020,oakland-athletics,Chris Bassitt,833333,605135,89.06
2020,oakland-athletics,Chad Pinder,750000,640461,#N/A
2020,oakland-athletics,Mike Minor,735210,501985,88.40
2020,oakland-athletics,McFarland,666667,0,#N/A
2020,oakland-athletics,Tommy La Stella,556928,600303,#N/A
2020,oakland-athletics,Matt Olson,223519,621566,#N/A
2020,oakland-athletics,Tony Kemp,221148,643393,#N/A
2020,oakland-athletics,Frankie Montas,212407,593423,92.71
2020,oakland-athletics,Ramon Laureano,210556,657656,#N/A
2020,oakland-athletics,Lou Trivino,210556,642152,93.30
2020,oakland-athletics,Jesus Luzardo,208704,666200,90.13
2020,oakland-athletics,Vimael Machin,208704,605353,#N/A
2020,oakland-athletics,Sean Murphy,208704,669221,#N/A
2020,oakland-athletics,Jordan Weems,180670,607179,#N/A
2020,oakland-athletics,Jonah Heim,109025,641680,#N/A
2021,oakland-athletics,Elvis Andrus,8300000,462101,#N/A
2021,oakland-athletics,Stephen Piscotty,7583333,572039,#N/A
2021,oakland-athletics,Matt Chapman,6490000,656305,#N/A
2021,oakland-athletics,Sean Manaea,5950000,640455,86.22
2021,oakland-athletics,Matt Olson,5000000,621566,#N/A
2021,oakland-athletics,Chris Bassitt,4900000,605135,89.06
2021,oakland-athletics,Jake Diekman,4000000,518617,90.77
2021,oakland-athletics,Yusmeiro Petit,2550000,433589,85.06
2021,oakland-athletics,Sergio Romo,2500000,489265,80.02
2021,oakland-athletics,Frankie Montas,1800000,593423,92.71
2021,oakland-athletics,Jed Lowrie,1500000,476704,#N/A
2021,oakland-athletics,Tony Kemp,1050000,643393,#N/A
2021,oakland-athletics,Lou Trivino,912500,642152,93.30
2021,oakland-athletics,Burch Smith,705000,572143,87.99
2021,oakland-athletics,Ramon Laureano,580500,657656,#N/A
2021,oakland-athletics,Wendelken,580500,0,#N/A
2021,oakland-athletics,Aramis Garcia,575500,605244,#N/A
2021,oakland-athletics,Sean Murphy,575500,669221,#N/A
2021,oakland-athletics,Cole Irvin,573000,608344,86.62
2021,oakland-athletics,Seth Brown,552060,664913,#N/A
2021,oakland-athletics,Deolis Guerra,545926,500610,87.01
2021,oakland-athletics,James Kaprielian,441648,621076,#N/A
2021,oakland-athletics,Skye Bolt,374174,621450,#N/A
2021,oakland-athletics,Sam Moll,282164,0,#N/A
2021,oakland-athletics,Jacob Wilson,266829,0,#N/A
2021,oakland-athletics,Trevor Rosenthal,11000000,572096,95.19
2019,philadelphia-phillies,Jean Segura,14950000,516416,#N/A
2019,philadelphia-phillies,Bryce Harper,11538462,547180,#N/A
2019,philadelphia-phillies,Juan Nicasio,9250000,504379,90.44
2019,philadelphia-phillies,Jason Vargas,8000000,450306,80.23
2019,philadelphia-phillies,Cesar Hernandez,7750000,514917,#N/A
2019,philadelphia-phillies,Realmuto,5900000,0,#N/A
2019,philadelphia-phillies,Maikel Franco,5200000,596748,#N/A
2019,philadelphia-phillies,Aaron Nola,4500000,605400,86.69
2019,philadelphia-phillies,Vincent Velasquez,2249000,0,#N/A
2019,philadelphia-phillies,Jose Alvarez,1925000,501625,87.39
2019,philadelphia-phillies,Hector Neris,1800000,593576,89.56
2019,philadelphia-phillies,Scott Kingery,1500000,664068,#N/A
2019,philadelphia-phillies,Jay Bruce,1000000,457803,#N/A
2019,philadelphia-phillies,Zach Eflin,590000,621107,90.17
2019,philadelphia-phillies,Rhys Hoskins,575000,656555,#N/A
2019,philadelphia-phillies,Andrew Knapp,565000,595284,#N/A
2019,philadelphia-phillies,Jared Hughes,525550,453172,89.67
2019,philadelphia-phillies,Edubray Ramos,474782,591693,85.48
2019,philadelphia-phillies,Sean Rodriguez,474456,446481,84.81
2019,philadelphia-phillies,Nick Pivetta,440455,601713,88.40
2019,philadelphia-phillies,Ranger Suarez,334208,624133,88.83
2019,philadelphia-phillies,Nick Williams,333828,608384,#N/A
2019,philadelphia-phillies,Brad Miller,322272,543543,#N/A
2019,philadelphia-phillies,Adam Haseley,304368,656514,#N/A
2019,philadelphia-phillies,Logan Morrison,252672,489149,#N/A
2019,philadelphia-phillies,Philip Gosselin,250656,0,#N/A
2020,philadelphia-phillies,Bryce Harper,11168092,547180,#N/A
2020,philadelphia-phillies,Zack Wheeler,7962963,554430,93.11
2020,philadelphia-phillies,Andrew McCutchen,6296296,457705,#N/A
2020,philadelphia-phillies,Jean Segura,5877778,516416,#N/A
2020,philadelphia-phillies,Didi Gregorius,5185185,544369,#N/A
2020,philadelphia-phillies,Realmuto,3703704,0,#N/A
2020,philadelphia-phillies,Brandon Workman,3500000,519443,85.98
2020,philadelphia-phillies,Aaron Nola,3462963,605400,86.69
2020,philadelphia-phillies,Hector Neris,1814815,593576,89.56
2020,philadelphia-phillies,Jay Bruce,1648148,457803,#N/A
2020,philadelphia-phillies,Vincent Velasquez,1333333,0,#N/A
2020,philadelphia-phillies,Zach Eflin,972222,621107,90.17
2020,philadelphia-phillies,Scott Kingery,805556,664068,#N/A
2020,philadelphia-phillies,Adam Morgan,583333,605388,84.31
2020,philadelphia-phillies,David Phelps,555480,475479,88.22
2020,philadelphia-phillies,Tommy Hunter,314815,488984,91.49
2020,philadelphia-phillies,Andrew Knapp,262963,595284,#N/A
2020,philadelphia-phillies,Philip Gosselin,212963,0,#N/A
2020,philadelphia-phillies,Adam Haseley,210926,656514,#N/A
2020,philadelphia-phillies,Roman Quinn,210741,596451,79.00
2020,philadelphia-phillies,Ranger Suarez,182758,624133,88.83
2020,philadelphia-phillies,Spencer Howard,155750,675921,#N/A
2020,philadelphia-phillies,Blake Parker,149520,453284,85.13
2020,philadelphia-phillies,Alec Bohm,143290,664761,#N/A
2020,philadelphia-phillies,JoJo Romero,130830,668941,#N/A
2020,philadelphia-phillies,David Hale,120802,571735,88.81
2021,philadelphia-phillies,Bryce Harper,27538462,547180,#N/A
2021,philadelphia-phillies,Zack Wheeler,22500000,554430,93.11
2021,philadelphia-phillies,Andrew McCutchen,20000000,457705,#N/A
2021,philadelphia-phillies,Jean Segura,14850000,516416,#N/A
2021,philadelphia-phillies,Didi Gregorius,12750000,544369,#N/A
2021,philadelphia-phillies,Realmuto,10000000,0,#N/A
2021,philadelphia-phillies,Archie Bradley,6000000,605151,91.76
2021,philadelphia-phillies,Hector Neris,5000000,593576,89.56
2021,philadelphia-phillies,Rhys Hoskins,4800000,656555,#N/A
2021,philadelphia-phillies,Zach Eflin,4450000,621107,90.17
2021,philadelphia-phillies,Vincent Velasquez,4000000,0,#N/A
2021,philadelphia-phillies,Brad Miller,3500000,543543,#N/A
2021,philadelphia-phillies,Brandon Kintzler,3000000,445213,91.13
2021,philadelphia-phillies,Matt Moore,3000000,519043,89.32
2021,philadelphia-phillies,Andrew Knapp,1100000,595284,#N/A
2021,philadelphia-phillies,Jose Alvarado,1000000,621237,96.72
2021,philadelphia-phillies,Ronald Torreyes,800000,591720,#N/A
2021,philadelphia-phillies,Ranger Suarez,460050,624133,88.83
2021,philadelphia-phillies,Nick Maton,450849,665155,#N/A
2021,philadelphia-phillies,Travis Jankowski,386442,608671,#N/A
2021,philadelphia-phillies,Lucas Williams,358839,0,#N/A
2021,philadelphia-phillies,Enyel De Los Santos,343504,660853,89.26
2021,philadelphia-phillies,Cristopher Sanchez,269896,650911,#N/A
2021,philadelphia-phillies,JD Hammer,260695,670456,89.92
2021,philadelphia-phillies,Damon Jones,260695,676103,#N/A
2021,philadelphia-phillies,Mauricio Llovera,257628,661440,#N/A
2019,pittsburgh-pirates,Starling Marte,10333334,516782,#N/A
2019,pittsburgh-pirates,Keone Kela,3175000,605309,89.74
2019,pittsburgh-pirates,Francisco Liriano,1800000,434538,89.59
2019,pittsburgh-pirates,Melky Cabrera,1150000,466320,#N/A
2019,pittsburgh-pirates,Michael Feliz,648940,593140,91.85
2019,pittsburgh-pirates,Richard Rodriguez,615120,593144,91.47
2019,pittsburgh-pirates,Josh Bell,587000,605137,#N/A
2019,pittsburgh-pirates,Adam Frazier,584000,624428,#N/A
2019,pittsburgh-pirates,Trevor Williams,584000,592866,88.53
2019,pittsburgh-pirates,Joe Musgrove,582500,605397,88.34
2019,pittsburgh-pirates,Colin Moran,579500,592567,#N/A
2019,pittsburgh-pirates,Elias Diaz,578500,553869,#N/A
2019,pittsburgh-pirates,Erik Gonzalez,577000,570481,#N/A
2019,pittsburgh-pirates,Steven Brault,571465,643230,88.75
2019,pittsburgh-pirates,Kevin Newman,557500,621028,#N/A
2019,pittsburgh-pirates,JT Brubaker,555000,664141,#N/A
2019,pittsburgh-pirates,Jacob Stallings,536664,607732,77.61
2019,pittsburgh-pirates,Jose Osuna,502529,591741,87.65
2019,pittsburgh-pirates,Bryan Reynolds,486392,668804,#N/A
2019,pittsburgh-pirates,Chris Stratton,430191,608717,87.93
2019,pittsburgh-pirates,Clay Holmes,423728,605280,90.26
2019,pittsburgh-pirates,Pablo Reyes,291840,622569,#N/A
2019,pittsburgh-pirates,Geoff Hartlieb,274528,664129,93.04
2019,pittsburgh-pirates,Cole Tucker,235736,657061,#N/A
2019,pittsburgh-pirates,Dario Agrazal,217832,642607,88.82
2019,pittsburgh-pirates,Dovydas Neverauskas,204953,596720,92.43
2020,pittsburgh-pirates,Gregory Polanco,3562963,570256,#N/A
2020,pittsburgh-pirates,Josh Bell,1777778,605137,#N/A
2020,pittsburgh-pirates,Trevor Williams,1046296,592866,88.53
2020,pittsburgh-pirates,Adam Frazier,1037037,624428,#N/A
2020,pittsburgh-pirates,Joe Musgrove,1037037,605397,88.34
2020,pittsburgh-pirates,Derek Holland,370370,502706,88.04
2020,pittsburgh-pirates,Riddle,314815,0,#N/A
2020,pittsburgh-pirates,Chad Kuhl,311111,641771,#N/A
2020,pittsburgh-pirates,Erik Gonzalez,268519,570481,#N/A
2020,pittsburgh-pirates,Richard Rodriguez,234630,593144,91.47
2020,pittsburgh-pirates,Colin Moran,219815,592567,#N/A
2020,pittsburgh-pirates,Steven Brault,218704,643230,88.75
2020,pittsburgh-pirates,Bryan Reynolds,218333,668804,#N/A
2020,pittsburgh-pirates,Chris Stratton,217963,608717,87.93
2020,pittsburgh-pirates,Mitch Keller,213889,656605,91.32
2020,pittsburgh-pirates,John Ryan Murphy,212963,571974,61.53
2020,pittsburgh-pirates,Dovydas Neverauskas,211852,596720,92.43
2020,pittsburgh-pirates,JT Brubaker,208704,664141,#N/A
2020,pittsburgh-pirates,Nik Turley,208704,543867,#N/A
2020,pittsburgh-pirates,Geoff Hartlieb,193130,664129,93.04
2020,pittsburgh-pirates,Sam Howard,177555,607572,88.43
2020,pittsburgh-pirates,Jose Osuna,159691,591741,87.65
2020,pittsburgh-pirates,Nicholas Tropeano,114444,0,#N/A
2020,pittsburgh-pirates,Ke,84105,0,#N/A
2020,pittsburgh-pirates,Bryan Hayes,52955,0,#N/A
2020,pittsburgh-pirates,Austin Davis,40495,656354,89.60
2021,pittsburgh-pirates,Adam Frazier,4300000,624428,#N/A
2021,pittsburgh-pirates,Tyler Anderson,2500000,542881,86.30
2021,pittsburgh-pirates,Chad Kuhl,2130000,641771,#N/A
2021,pittsburgh-pirates,Richard Rodriguez,1700000,593144,91.47
2021,pittsburgh-pirates,Jacob Stallings,1300000,607732,77.61
2021,pittsburgh-pirates,Ben Gamel,1177490,592325,#N/A
2021,pittsburgh-pirates,Chasen Shreve,1169425,592741,87.87
2021,pittsburgh-pirates,Chris Stratton,1100000,608717,87.93
2021,pittsburgh-pirates,Wilmer Difo,849408,594694,#N/A
2021,pittsburgh-pirates,Kyle Crick,800000,605195,90.07
2021,pittsburgh-pirates,Clay Holmes,650000,605280,90.26
2021,pittsburgh-pirates,Bryan Reynolds,601000,668804,#N/A
2021,pittsburgh-pirates,Kevin Newman,598000,621028,#N/A
2021,pittsburgh-pirates,Michael Perez,591500,605421,#N/A
2021,pittsburgh-pirates,JT Brubaker,590500,664141,#N/A
2021,pittsburgh-pirates,Ke,589500,0,#N/A
2021,pittsburgh-pirates,Bryan Hayes,579000,0,#N/A
2021,pittsburgh-pirates,David Bednar,575000,670280,88.63
2021,pittsburgh-pirates,Sam Howard,518404,607572,88.43
2021,pittsburgh-pirates,Austin Davis,481416,656354,89.60
2021,pittsburgh-pirates,Wil Crowe,386442,640444,#N/A
2021,pittsburgh-pirates,Chase De Jong,325102,608328,87.29
2021,pittsburgh-pirates,Cole Tucker,312834,657061,#N/A
2021,pittsburgh-pirates,Kyle Keller,288298,664918,90.49
2021,pittsburgh-pirates,Rodolfo Castro,288298,666801,#N/A
2021,pittsburgh-pirates,Jared Oliva,276480,666931,#N/A
2019,san-diego-padres,Eric Hosmer,21000000,543333,#N/A
2019,san-diego-padres,Manny Machado,12000000,592518,#N/A
2019,san-diego-padres,Garrett Richards,7000000,572070,91.55
2019,san-diego-padres,Wil Myers,5500000,571976,#N/A
2019,san-diego-padres,Kirby Yates,3062500,489446,90.37
2019,san-diego-padres,Craig Stammen,2250000,489334,90.53
2019,san-diego-padres,Austin Hedges,2060000,595978,#N/A
2019,san-diego-padres,Robbie Erlin,1450000,572362,85.96
2019,san-diego-padres,Travis Jankowski,1165000,608671,#N/A
2019,san-diego-padres,Greg Garcia,910000,594824,#N/A
2019,san-diego-padres,Hunter Renfroe,582100,592669,#N/A
2019,san-diego-padres,Matthew Strahm,581700,0,#N/A
2019,san-diego-padres,Manuel Margot,577100,622534,#N/A
2019,san-diego-padres,Dinelson Lamet,566700,659275,91.42
2019,san-diego-padres,Joey Lucchesi,565100,664192,86.25
2019,san-diego-padres,Eric Lauer,562500,641778,87.95
2019,san-diego-padres,Anderson Espinoza,555000,0,#N/A
2019,san-diego-padres,Edward Olivares,555000,658668,#N/A
2019,san-diego-padres,Chris Paddack,525184,663978,89.32
2019,san-diego-padres,Francisco Mejia,508470,642336,#N/A
2019,san-diego-padres,Trey Wingenter,500332,622259,91.34
2019,san-diego-padres,Luis Perdomo,435664,606131,90.95
2019,san-diego-padres,Cal Quantrill,390904,615698,90.38
2019,san-diego-padres,Josh Naylor,352112,647304,#N/A
2019,san-diego-padres,Nick Margevicius,304368,676606,83.20
2019,san-diego-padres,Austin Allen,298400,664119,#N/A
2020,san-diego-padres,Manny Machado,13111111,592518,#N/A
2020,san-diego-padres,Wil Myers,9907407,571976,#N/A
2020,san-diego-padres,Eric Hosmer,8407407,543333,#N/A
2020,san-diego-padres,Garrett Richards,3889148,572070,91.55
2020,san-diego-padres,Drew Pomeranz,3481481,519141,88.60
2020,san-diego-padres,Tommy Pham,2925926,502054,#N/A
2020,san-diego-padres,Jurickson Profar,2111111,595777,#N/A
2020,san-diego-padres,Zach Davies,1944444,605200,85.09
2020,san-diego-padres,Craig Stammen,1666481,489334,90.53
2020,san-diego-padres,Jason Castro,1098114,488771,#N/A
2020,san-diego-padres,Pierce Johnson,925741,572955,#N/A
2020,san-diego-padres,Mike Clevinger,634592,605182,88.59
2020,san-diego-padres,Greg Garcia,555556,594824,#N/A
2020,san-diego-padres,Matthew Strahm,518519,0,#N/A
2020,san-diego-padres,Dinelson Lamet,481481,659275,91.42
2020,san-diego-padres,Mitch Moreland,400780,519048,#N/A
2020,san-diego-padres,Trevor Rosenthal,331680,572096,95.19
2020,san-diego-padres,Fernando Tatis Jr,219185,0,#N/A
2020,san-diego-padres,Emilio Pagan,218889,641941,92.27
2020,san-diego-padres,Chris Paddack,217963,663978,89.32
2020,san-diego-padres,Tim Hill,216944,657612,87.17
2020,san-diego-padres,Trent Grisham,209926,663757,#N/A
2020,san-diego-padres,Jake Cronenworth,208704,630105,#N/A
2020,san-diego-padres,Jorge Mateo,208704,622761,#N/A
2020,san-diego-padres,Adrian Morejon,127715,670970,90.25
2020,san-diego-padres,Dan Altavilla,91930,656186,93.03
2021,san-diego-padres,Manny Machado,32000000,592518,#N/A
2021,san-diego-padres,Wil Myers,22500000,571976,#N/A
2021,san-diego-padres,Eric Hosmer,21000000,543333,#N/A
2021,san-diego-padres,Tommy Pham,8900000,502054,#N/A
2021,san-diego-padres,Ha,7000000,0,#N/A
2021,san-diego-padres,Joe Musgrove,4450000,605397,88.34
2021,san-diego-padres,Jurickson Profar,4333333,595777,#N/A
2021,san-diego-padres,Craig Stammen,4000000,489334,90.53
2021,san-diego-padres,Pierce Johnson,2000000,572955,#N/A
2021,san-diego-padres,Mark Melancon,2000000,453343,88.58
2021,san-diego-padres,Fernando Tatis Jr,1714285,0,#N/A
2021,san-diego-padres,Emilio Pagan,1570000,641941,92.27
2021,san-diego-padres,Victor Caratini,1300000,605170,66.60
2021,san-diego-padres,Chris Paddack,610900,663978,89.32
2021,san-diego-padres,Tim Hill,596000,657612,87.17
2021,san-diego-padres,Trent Grisham,589200,663757,#N/A
2021,san-diego-padres,Jake Cronenworth,584900,630105,#N/A
2021,san-diego-padres,Austin Adams,580200,542866,92.06
2021,san-diego-padres,Jorge Mateo,571800,622761,#N/A
2021,san-diego-padres,Ryan Weathers,524628,677960,#N/A
2021,san-diego-padres,Nabil Crismatt,509490,622503,#N/A
2021,san-diego-padres,Miguel Diaz,438581,622766,91.25
2021,san-diego-padres,Webster Rivas,392576,593590,#N/A
2021,san-diego-padres,Brian O,391440,0,#N/A
2021,san-diego-padres,Grady,282164,0,#N/A
2021,san-diego-padres,James Norwood,269896,656803,92.59
2019,san-francisco-giants,Buster Posey,22177777,457763,#N/A
2019,san-francisco-giants,Johnny Cueto,21000000,456501,87.47
2019,san-francisco-giants,Jeff Samardzija,19800000,502188,88.68
2019,san-francisco-giants,Brandon Belt,17200000,474832,#N/A
2019,san-francisco-giants,Brandon Crawford,15200000,543063,#N/A
2019,san-francisco-giants,Evan Longoria,12500000,446334,#N/A
2019,san-francisco-giants,Madison Bumgarner,12000000,518516,87.30
2019,san-francisco-giants,Kevin Pillar,5644085,607680,#N/A
2019,san-francisco-giants,Will Smith,4225000,519293,86.45
2019,san-francisco-giants,Melvin Adon,555000,0,#N/A
2019,san-francisco-giants,Joe McCarthy,555000,663411,#N/A
2019,san-francisco-giants,Ricardo Pinto,555000,620982,91.93
2019,san-francisco-giants,Kyle Barraclough,482248,607457,90.07
2019,san-francisco-giants,Stephen Vogt,453568,519390,#N/A
2019,san-francisco-giants,Donovan Solano,429696,456781,#N/A
2019,san-francisco-giants,Shaun Anderson,414776,641312,89.69
2019,san-francisco-giants,Dereck Rodriguez,392210,605446,86.22
2019,san-francisco-giants,Mike Yastrzemski,381952,573262,#N/A
2019,san-francisco-giants,Tyler Beede,358080,595881,89.48
2019,san-francisco-giants,Alex Dickerson,301384,543105,#N/A
2019,san-francisco-giants,Austin Slater,271544,596103,#N/A
2019,san-francisco-giants,Sam Coonrod,229768,656322,93.38
2019,san-francisco-giants,Fernando Abad,197846,472551,86.72
2019,san-francisco-giants,Jandel Gustave,185008,594311,93.07
2019,san-francisco-giants,Andrew Suarez,182024,605498,89.07
2019,san-francisco-giants,Aramis Garcia,143232,605244,#N/A
2020,san-francisco-giants,Johnny Cueto,7777778,456501,87.47
2020,san-francisco-giants,Brandon Belt,7125926,474832,#N/A
2020,san-francisco-giants,Brandon Crawford,5755556,543063,#N/A
2020,san-francisco-giants,Evan Longoria,5552890,446334,#N/A
2020,san-francisco-giants,Kevin Gausman,3333333,592332,89.41
2020,san-francisco-giants,Tony Watson,2592592,453265,89.56
2020,san-francisco-giants,Drew Smyly,1574481,592767,85.92
2020,san-francisco-giants,Wilmer Flores,1111111,527038,#N/A
2020,san-francisco-giants,Tyler Anderson,972407,542881,86.30
2020,san-francisco-giants,Trevor Cahill,740741,502239,86.00
2020,san-francisco-giants,Donovan Solano,509259,456781,#N/A
2020,san-francisco-giants,Daniel Robertson,379630,621002,79.03
2020,san-francisco-giants,Alex Dickerson,342593,543105,#N/A
2020,san-francisco-giants,Wandy Peralta,298148,593974,90.35
2020,san-francisco-giants,Darin Ruf,296296,573131,#N/A
2020,san-francisco-giants,Jarlin Garcia,217963,606424,88.37
2020,san-francisco-giants,Austin Slater,213333,596103,#N/A
2020,san-francisco-giants,Mike Yastrzemski,211019,573262,#N/A
2020,san-francisco-giants,Mauricio Dubon,209861,643289,#N/A
2020,san-francisco-giants,Logan Webb,209861,657277,88.70
2020,san-francisco-giants,Tyler Rogers,209167,643511,79.21
2020,san-francisco-giants,Caleb Baragar,208704,670056,#N/A
2020,san-francisco-giants,Sam Selman,183785,572125,84.14
2020,san-francisco-giants,Shaun Anderson,137060,641312,89.69
2020,san-francisco-giants,Joey Bart,121485,663698,#N/A
2020,san-francisco-giants,Tyler Heineman,105910,623168,#N/A
2021,san-francisco-giants,Johnny Cueto,21000000,456501,87.47
2021,san-francisco-giants,Kevin Gausman,18900000,592332,89.41
2021,san-francisco-giants,Brandon Crawford,15200000,543063,#N/A
2021,san-francisco-giants,Anthony DeSclafani,6000000,543101,91.34
2021,san-francisco-giants,Donovan Solano,3250000,456781,#N/A
2021,san-francisco-giants,Wilmer Flores,3000000,527038,#N/A
2021,san-francisco-giants,Alex Wood,3000000,622072,86.21
2021,san-francisco-giants,Alex Dickerson,2100000,543105,#N/A
2021,san-francisco-giants,Jake McGee,2000000,459429,90.89
2021,san-francisco-giants,Curt Casali,2000000,592200,#N/A
2021,san-francisco-giants,Darin Ruf,1275000,573131,#N/A
2021,san-francisco-giants,Austin Slater,1150000,596103,#N/A
2021,san-francisco-giants,Jose Alvarez,1050000,501625,87.39
2021,san-francisco-giants,Jarlin Garcia,950000,606424,88.37
2021,san-francisco-giants,John Brebbia,800000,605154,89.24
2021,san-francisco-giants,Mike Yastrzemski,600000,573262,#N/A
2021,san-francisco-giants,Tyler Rogers,583000,643511,79.21
2021,san-francisco-giants,Caleb Baragar,495172,670056,#N/A
2021,san-francisco-giants,Steven Duggar,490720,621453,#N/A
2021,san-francisco-giants,Zack Littell,478452,641793,89.89
2021,san-francisco-giants,LaMonte Wade,414045,0,#N/A
2021,san-francisco-giants,Dominic Leone,380308,608678,90.91
2021,san-francisco-giants,Jason Vosler,371107,613564,#N/A
2021,san-francisco-giants,Chadwick Tromp,322802,644433,#N/A
2021,san-francisco-giants,Thairo Estrada,309767,642731,#N/A
2021,san-francisco-giants,Buster Posey,22177777,457763,#N/A
2019,seattle-mariners,Felix Hernandez,27857142,433587,84.64
2019,seattle-mariners,Kyle Seager,19500000,572122,#N/A
2019,seattle-mariners,Dee Gordon,13300000,0,#N/A
2019,seattle-mariners,Yusei Kikuchi,9500000,579328,87.34
2019,seattle-mariners,Wade LeBlanc,2800000,453281,81.65
2019,seattle-mariners,Domingo Santana,1950000,570267,#N/A
2019,seattle-mariners,Marco Gonzales,900000,594835,84.27
2019,seattle-mariners,Omar Narvaez,581200,553882,#N/A
2019,seattle-mariners,Brandon Brennan,575000,592165,90.01
2019,seattle-mariners,Sam Tuivailala,568600,592815,89.46
2019,seattle-mariners,Dan Vogelbach,558600,0,#N/A
2019,seattle-mariners,Tom Murphy,554445,608596,86.94
2019,seattle-mariners,Dylan Moore,552916,664238,70.50
2019,seattle-mariners,Mallex Smith,528700,605480,#N/A
2019,seattle-mariners,Crawford,426712,0,#N/A
2019,seattle-mariners,Austin Adams,417760,542866,92.06
2019,seattle-mariners,Anthony Bass,393888,542914,91.41
2019,seattle-mariners,Braden Bishop,393888,623323,#N/A
2019,seattle-mariners,Tom Milone,393888,0,#N/A
2019,seattle-mariners,Erik Swanson,331224,657024,90.36
2019,seattle-mariners,Austin Nola,316304,543592,#N/A
2019,seattle-mariners,Dan Altavilla,307352,656186,93.03
2019,seattle-mariners,Matt Wisler,269720,605538,86.20
2019,seattle-mariners,Matt Magill,210770,543483,91.15
